3 capa 2 vhecles
demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
202,0,82,42,0,0,0,87
202,0,82,43,0,0,0,87
202,0,83,43,0,0,0,88
202,0,83,43,0,0,0,88
202,0,83,43,0,0,0,88
202,0,83,43,0,0,0,88
202,0,83,43,0,0,0,88
202,0,83,43,0,0,0,88
202,0,83,43,0,0,0,88
202,0,84,43,0,0,0,88
202,0,84,44,0,0,0,88
202,0,84,44,0,0,0,89
202,0,84,44,0,0,0,89
202,0,84,44,0,0,0,89
202,0,84,45,0,0,0,89
202,0,85,45,0,0,0,90
202,0,85,47,0,0,0,91
202,0,85,47,0,0,0,92
202,0,86,47,0,0,0,93
202,0,87,47,0,0,0,93
202,0,87,47,0,0,0,93
202,0,88,47,0,0,0,93
202,0,89,47,0,0,0,93
202,0,89,47,0,0,0,93
202,0,89,47,0,0,0,93
202,0,90,47,0,0,0,93
202,0,90,47,0,0,0,93
202,0,90,47,0,0,0,93
202,0,90,47,0,0,0,93
202,0,90,48,0,0,0,93
202,0,90,48,0,0,0,94
202,0,90,48,0,0,0,95
202,0,90,48,0,0,0,96
202,0,90,48,0,0,0,97
202,0,90,48,0,0,0,97
202,0,90,48,0,0,0,97
202,0,90,48,0,0,0,97
202,0,90,48,0,0,0,97
202,0,90,48,0,0,0,97
202,0,90,49,0,0,0,97
202,0,90,49,0,0,0,98
202,0,91,50,0,0,0,99
202,0,91,50,0,0,0,100
202,0,91,50,0,0,0,100
202,0,91,50,0,0,0,100
202,0,92,50,0,0,0,100
202,0,92,51,0,0,0,100
202,0,93,51,0,0,0,101
202,0,94,51,0,0,0,102
202,0,97,51,0,0,0,103
202,0,98,51,0,0,0,104
202,0,99,51,0,0,0,105
202,0,99,51,0,0,0,106
202,0,99,51,0,0,0,107
202,0,100,51,0,0,0,107
202,0,100,51,0,0,0,107
202,0,101,51,0,0,0,107
202,0,104,51,0,0,0,107
202,0,104,51,0,0,0,107
202,0,104,51,0,0,0,107
202,0,105,51,0,0,0,107
202,0,105,51,0,0,0,107
202,0,105,51,0,0,0,107
202,0,105,51,0,0,0,107
202,0,105,51,0,0,0,107
202,0,105,51,0,0,0,107
202,0,105,51,0,0,0,107
202,0,105,52,0,0,0,107
202,0,105,52,0,0,0,108
202,0,105,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
202,0,106,52,0,0,0,108
